name,price,rating,num_rating,brand,model,_connection_,_type_,_battery_,_microphone_,_noise_,_water_,retailer,is_success
TIDTUO Bluetooth Neckband Headphones，Wireless Headphones in-Ear Bluetooth Earbuds with 14 Hours Playback Stereo Microphone Waterproof for All-Day Comfort Secure Fit and Safety for Sports Workout,15.46,3.2,60.0,TIDTUO,,1.0,in,,0.0,,proof,amazon,False
"Wireless Earbuds, Bluetooth Headphones with Charging Case, IPX7 Waterproof, CVC8.0 Noise Reduction, Immersive Bass Sound, Built-in Dual Mics with Clear Call, for Sports/Work",,4.1,1238.0,Tiksounds,,1.0,in,,0.0,,,amazon,True
"Samsung Corded Type-C Earphones, White (EO-IC100BWEGUS)",11.85,3.9,307.0,Samsung Electronics,,0.0,in,,1.0,,,amazon,False
"Audio-Technica ATH-CK3TWBK Wireless in-Ear Headphones, Black, Bluetooth 5.0, Water-Resistant, 6 hr Battery",99.0,4.2,93.0,Audio-Technica,ATH-CK3TWBK,1.0,in,8.0,1.0,reduct,,amazon,True
TOZO T12 Wireless Earbuds Bluetooth Headphones HiFi Sound Quality and Wireless Charging Case Digital Intelligence LED Display IPX8 Waterproof Earphones Built-in Mic Headset Deep Bass for Sport Black,,4.4,5287.0,TOZO,,1.0,in,,0.0,,,amazon,True
GRAPHICS & MORE Riverdale South Side Serpents Novelty in-Ear Earbud Headphones,8.99,4.6,10.0,GRAPHICS & MORE,,1.0,in,10.0,1.0,cancel,,amazon,True
Sennheiser IE 80 S Black 3.5 mm Jack Wired In-Ear Headphones,338.99,4.1,107.0,Sennheiser Consumer Audio,IE 80 S,0.0,in,,1.0,isolate,,amazon,True
Soundcore A3909011 Black Wireless In-Ear Headphones,149.99,4.5,3984.0,Soundcore,A3909,1.0,in,,1.0,,proof,amazon,True
Ncredible Wireless Bluetooth In Ear Sport Earbuds Headphones - Black (Renewed),29.99,4.0,9.0,NCredible1,,0.0,in,,1.0,,,amazon,True
"Sleep Headphones Bluetooth Headband - Upgrade Soft Noise-Canceling Headphones for Sleeping, Sports Headbands with Ultra-Thin HiFi Stereo Speakers - Long Time Play Sleep Earbuds for Sleeping, Workout",18.99,4.3,266.0,HIGHEVER,,1.0,in,7.0,1.0,cancel,,amazon,True
"Sennheiser CX300 II CX 300 II Precision Enhanced Bass Earbuds, Black (Discontinued by Manufacturer)",31.9,4.0,11597.0,Sennheiser Consumer Audio,CX 300 II,0.0,in,,0.0,,,amazon,True
Bluetooth 5.0 Ture Wireless Earbuds Waterproof TWS in Ear Headphones Built in Mic with Charging Case for Sport Workout Running,5.99,1.0,2.0,XIXOV,,0.0,in,,0.0,isolate,,amazon,False
"Single Earbud, One Ear Sport Earphone with Hook, Mono Headphone with Mic and in-line Control for Safe Driving, Biking, Running, Gaming and Working, for Right Ear Wearing Only, CGS09",14.95,4.2,165.0,C G CHANGEEK,,0.0,in,60.0,0.0,,,amazon,True
"BEBEN Bluetooth 5.0 True Wireless Earbuds with Charging Case for iPhone Android, 50H Cyclic Playtime Waterproof Hi-Fi CVC8.0 TWS Stereo Headphones with mic, in-Ear Earphones Headset for Sport",35.99,3.8,517.0,BEBEN,,1.0,in,,1.0,,proof,amazon,False
JBL Reflect Mini 2 Wireless In-Ear Sport Headphones with Three-Button Remote and Microphone - Black (Renewed),33.33,3.7,81.0,JBL,,1.0,in,25.0,1.0,,,amazon,False
"Betron B25 Earphones, Noise Isolating in-Ear Wired Earbuds Headphones with Powerful Bass and Pure Sound, Tangle-Free, Compatible with iPhone, iPad, iPod, Samsung Smartphones and Tablets, Black",14.99,4.2,20204.0,Betron,B25,0.0,in,16.0,1.0,isolate,proof,amazon,True
Wireless Earbuds X2T Wireless Headphones 4.2 in-Ear Stereo Headsets Music Sport (Silver),23.99,5.0,1.0,Freeship Deals,,1.0,in,,1.0,,,amazon,True
"Wireless Bluetooth Headphones Waterproof IPX7, Best Sport in Ear Earbuds Earphones w/Remote and Mic HiFi Stereo Richer Bass, 9 Hrs Playback Noise Cancelling Headsets",39.99,4.4,102.0,Geekee,,1.0,in,30.0,1.0,cancel,proof,amazon,True
"BiFee Wireless Earbuds, [Upgraded] Bluetooth V5.2 Headphones in-Ear Stereo IPX5 Waterproof Wireless Headphones 25 Hours Playing Time with Touch Control,Built-in Mic Single/Twin Mode-White",169.99,,,BiFee,,1.0,in,,1.0,reduct,,amazon,
Boltune BT-BH001 Black USB/Bluetooth Wireless In-Ear Headphones,23.99,4.5,15077.0,Boltune,BT-BH001,1.0,in,,1.0,cancel,proof,amazon,True
Edifier P180 Headphones with Mic and Inline Control - Stereo Earbud Earphone Earpod Headphone with Microphone and Remote for Apple iPhone Samsung HTC Nokia - Black,,4.2,5229.0,Edifier,FBA_EIR_P180_BLK,0.0,in,,1.0,isolate,,amazon,True
Wireless Mini Earbuds Waterproof Bluetooth Earbuds Touch Control TWS Stereo in-Ear Headphones Wireless Bluetooth Earphones with Microphone Compatible with iPhone and Android,,4.1,748.0,AUDIIOO,,1.0,in,,0.0,,,amazon,True
"2Pack Headphones, Wired Earphones - 3.5mm in-Ear Wired Wired Stereo with Microphone Noise Isolating for iPhone 6s/ 6 Plus/SE Pad/Pod 7/ with Phone,MP3 Android All 3.5 mm Audio Devices",11.88,,,,,0.0,in,,0.0,,,amazon,
"[Xmythorig Ultimate] True Wireless Earbuds Bluetooth 5.0 Headphones, IPX7 Waterproof Earphones for Sports, 110H Playtime w/ 3300mAh Charging Case, 3D Stereo Audio Touch Control in-Ear Headset w/Mic",49.99,4.3,3040.0,Xmythorig,,1.0,in,,1.0,cancel,resist,amazon,True
Jlab Audio Fit Sport 3 Wireless Fitness Gym Earbuds | Bluetooth 4.2 | 6 Hour Battery Life | Flexible Memory Wire |IP55 Dust/Sweat Proof Rating | Noise Isolation | Universal Track Controls | Blue,,4.0,34.0,JLAB,,1.0,in,130.0,1.0,reduct,proof,amazon,True
Sony MDR-E10LP Fashion Ear Bud In-Ear Headphones Stereo Earbuds - Black (MDRE10LP),29.75,4.6,14.0,Sony,,0.0,in,,0.0,,,amazon,True
Samsung Galaxy Buds Live True Wireless Earbud Headphones - Mystic Black (Renewed),128.15,4.0,21.0,SAMSUNG,,1.0,in,,1.0,,proof,amazon,True
BOOMPODS Sportline Best Wireless Sport - Ergonomic in-Ear Headphones/Earbuds Plus Magnetic Connection Neckband for Any Bluetooth Android Or iPhone,,3.9,14.0,BoomPods,,1.0,in,50.0,1.0,isolate,proof,amazon,False
Wireless Earbuds Bluetooth Headphones with Charging Case Digital Intelligence LED Display IP7 Waterproof True Wireless Earphones in-Ear Buds 130H Deep Bass Built-in Mic for Sport Workout,,4.4,314.0,Motast,,1.0,in,,0.0,,,amazon,True
Final E4000 High Resolution Sound Isolating In-Ear Headphones Earphones,149.0,4.2,138.0,Final Audio Design,,1.0,in,20.0,0.0,,proof,amazon,True
"LASUNEY Bluetooth 5.0 True Wireless Earbuds with Charging Case for iPhone Android, Touch Control Waterproof TWS Stereo Headphones with mic, in-Ear Earphones Headset for Sport",29.99,4.2,579.0,LASUNEY,,1.0,in,,1.0,,,amazon,True
"Wireless Sports Earphones, Mixcder T2 TWS Earbuds 50Hrs Playtime, Bluetooth 5.0 In-Ear Workout Headphone for Running, Bass Stereo for iOS and Android",,3.9,296.0,Mixcder,,1.0,in,,1.0,,resist,amazon,False
"USB C Earphones, Type C HiFi Stereo Noise Canceling Wired Earphones Wired Earbuds with Mic and Volume Control Compatible for Pad Pro18 20 Pixel 4/3/2/XL Galaxy Note, Xiaomi, Huawei and More（White）",,5.0,4.0,Ubluker,,0.0,in,280.0,0.0,reduct,proof,amazon,True
"Wireless Earbuds, Bluetooth Headset Mini Size, Stereo in-Ear Wireless Headset with Microphone and Charging Box, Bluetooth Earphone with Noise Reduction Compatible with",99.99,,,Shenzhenshiwanlongchang,,1.0,in,48.0,1.0,cancel,proof,amazon,
SoundMAGIC E10C Earphones Wired Noise Isolating in-Ear Earbuds Powerful Bass HiFi Stereo Sport Headphones with Microphone (Blue),37.99,4.0,1084.0,SoundMAGIC,E10C,0.0,in,,1.0,,,amazon,True
"Bone Conduction Headphone Earbuds,Ansten Open Ear Wireless Bluetooth Sports Headset with Microphone Sweatproof for Jogging Running Driving Gym Fitness Use",,3.9,109.0,ANSTEN,,1.0,in,,1.0,,,amazon,False
True Wireless Earbuds，IPX7 Waterproof Sport Smart Touch Headphones of Small Y12 in-Ear Earphones Bluetooth 5.0 Stereo Hi-Fi Sound with 2200mA Charging Case LED Battery Dispaly and Mic(Black),21.99,4.1,108.0,LUOWAN,,1.0,in,,0.0,,,amazon,True
"Wireless Earbuds,Coobetter Bluetooth Earphones Noise Canceling Headset V5.0 Stereo Waterproof Headphones Sport Bluetooth Headphones in Ear with Mini Charging Case and Integrated Microphone(White)",25.99,4.0,7181.0,Coobetter,,1.0,in,8.0,1.0,cancel,proof,amazon,True
"Wired Earbuds with Microphone Comfortable&Lightweight, Extra Bass with Balanced Sound in-Ear Headphones and Volume Control, Earphones for Phone Tablet -Jack 3.5 mm, Gorgeous-Pack (Happy-Black)",69.0,,,TecBillion,,0.0,in,,1.0,,,amazon,
PHILIPS SHS3300BK/10 Black 3.5mm Jack Wired In-Ear Headphones,19.99,4.1,2781.0,PHILIPS,SHS3300BK,0.0,in,,0.0,,,amazon,True
"Wireless Earbuds,AUPAI Upgraded 5.0 Bluetooth Headphones,[True Wireless Stereo] IPX7 Waterproof Deep Bass Hi-Fi Sound in-Ear Built-in Mic Headset with 3000 mAh Charging Box 6 Hours Long Play Time",25.99,3.9,11.0,AUPAI,,1.0,in,60.0,1.0,isolate,,amazon,False
"Case of 20, POPCHOSE Bluetooth V5.0 Dual 3D Stereo True Wireless Earbuds Deep Bass Mini in Ear Earphones IPX5 Waterproof Headphones with Built-in Mic, 16Hr Playtime",458.0,,,POPCHOSE,,1.0,in,,1.0,,,amazon,
JustJamz Kidz 2.0 Color Call with Mic Stereo Earbud Headphones Mixed Colors - 10 Pack,24.99,4.3,295.0,JustJamz,FBA_JustJamz-Kids-ColorCall,0.0,in,,1.0,reduct,proof,amazon,True
Pansexual Pansexuality Pride Flag Novelty in-Ear Earbud Headphones - Black,7.99,5.0,4.0,Graphics and More,,0.0,in,,0.0,,,amazon,True
"SOUL Electronics X-Shock Absolute True Wireless Earphones. Bluetooth Waterproof Earbuds. in Ear Headset with Mic and Charging Box. for iPhone iPad Android Smartphones Tablets, Laptop. Black",,3.7,109.0,Soul Electronics,,1.0,in,10.0,1.0,cancel,,amazon,False
"FALATEK Hours in Ear Headphones, Noise Isolating, High Definition in Ear Canal with Powerful Bass, Tangle Free for iPhone, iPod, iPad, MP3 Players, Samsung, LG with Mic (Black & Orange)",,3.9,19.0,FALATEK,,0.0,in,,0.0,,,amazon,False
"Wireless Earbuds Bluetooth 5.0 Headset in-Ear Noise Cancelling Headphones, 24 Hrs Mini Charging Case, Hi-Fi Stereo IPX5 Waterproof Headphones, Built-in Microphone for iPhone/Android/Apple Airpods",25.99,5.0,3.0,IT-Karmon,,1.0,in,,0.0,isolate,,amazon,True
Sony MDREX10LP/BLK In-Ear Headphones,,3.8,2577.0,Sony,MDREX10LP/BLK,0.0,in,24.0,1.0,cancel,proof,amazon,False
"PHB in Ear Headphones Wired Earbuds, Noise Cancelling with Microphone,Ergonomic Sweatproof Earphone, Heavy Deep Bass for Mobile Games, Smartphones, Sports, Gym, Aboard and Noisy Environment",,3.3,12.0,PHB,,0.0,in,30.0,1.0,,,amazon,False
"KIWI design Earbuds Earphones Custom Made for Oculus Quest 1 VR Headset Noise Isolating in-Ear Headphones with 3D 360 Degree Sound (1 Pair, Not Fit Quest 2)",17.99,4.5,951.0,KIWI design,,0.0,in,550.0,0.0,cancel,,amazon,True
"AXLOIE Wireless Earbuds Bluetooth 5.0 Headphones with Charging Case, IPX6 Waterproof 24H Playtime TWS in-Ear Headphones Built in Mic Deep Bass Wireless Earphone for Sport Travel Workout iPhone Android",,4.3,32.0,Axloie,,1.0,in,6.0,0.0,reduct,,amazon,True
"Nillkin True Bluetooth Earbuds TWS Wireless Earphones in-Ear Stereo TW003 Bluetooth Headphones Headset(Bluetooth 5.0, Stereo Hi-Fi Sound, Total 30 Hours Playtime, IPX5 Waterproof)- Black",45.99,5.0,1.0,Nillkin,,1.0,in,10.0,1.0,cancel,,amazon,True
"Bluetooth Headphones, Retractable Wireless Neckband Earbuds Earphone Stereo Headsets with Microphone by Viceting (20 Hours of Music, 2020 Upgraded) (Black Pink)",22.99,3.8,204.0,Viceting,,1.0,in,6.0,1.0,,,amazon,False
"Wireless Earbuds, [Latest Upgraded] Bluetooth V5.2 in-Ear Stereo [USB-C Quick Charge] IPX7 Waterproof Wireless Headphones 40Hours Playing Time Bluetooth Earbuds Built-in Mic Earbuds for Sport,Running",14.99,4.5,43.0,ALZN,,1.0,in,120.0,1.0,isolate,proof,amazon,True
Sony MDR-XB90EX in-Ear Extra Bass Headphones (Japanese Import),,4.2,744.0,Sony,MDR-XB90EX,0.0,in,24.0,1.0,reduct,,amazon,True
Sabbat X12 Ultra 5.0 Bluetooth Headset Earbuds Camouflage Pattern Fashion Leisure in-Ear Sports Bluetooth Headset for iPhone Samsung iPad Android (Amazon),53.99,5.0,1.0,PADY-Earphones,X12,1.0,in,22.0,1.0,,,amazon,True
"Bluetooth Headphones 5.0 Wireless Earbuds IPX6 Waterproof Magnetic with Stereo Bass, 8 Hours Play Time,Noise Cancelling Sweatproof Sport in-Ear Earphones for Running Workout Gym",19.99,4.8,28.0,Mix Hero,,1.0,in,10.0,1.0,cancel,proof,amazon,True
"Wireless Earbuds Bluetooth 5.0 Headphones with Noise Reduction Function 3D Stereo Built-in Microphone 24 Hours Playing time, Headset with Fast Charging Case, Suitable for All Smart Phones-White",35.99,4.8,150.0,Uyn1Ag9,,1.0,in,6.0,1.0,cancel,resist,amazon,True
"Wireless Earphones, SANAG Sports Bluetooth Neckband Headphones, Bluetooth 5.0 Headset with Microphone Comfortable in-Ear Earbuds Long Battery for Workout Home Gym Running (Rose Red)",31.99,3.4,9.0,Sanag,,1.0,in,,0.0,,proof,amazon,False
SoundPEATS Froce pro Black Bluetooth Wireless In-Ear Headphones,35.99,4.3,518.0,SoundPEATS,Froce pro,1.0,in,6.0,1.0,cancel,proof,amazon,True
"Wireless Headphones, JUSTNEED Bluetooth 5.0 Earphones, Sweatproof IPX7 Sport Earbuds w/Mic and Noise Isolating, in Ear Headphones for Running Workout, 10 Hours Playtime",9.99,3.6,20.0,JUSTNEED,,1.0,in,120.0,1.0,reduct,proof,amazon,False
"True Wireless Earbuds, in-Ear Bluetooth Earbuds with LED Digital Display Charging Case, Touch Control Bluetooth Headphones, HD Stereo Deep Bass Built-in Mic Waterproof Sports Earphones (White)",25.99,4.8,5.0,Azrra,,1.0,in,,0.0,,,amazon,True
"Wireless Bluetooth Stereo Earbuds, WSHDZ S22 IPX8 Waterproof Headphones in-Ear for Single/Twin Mode, Touch Control Headset Built-in Noise Canceling Mic with Portable Charging Case for Sports, Black",34.9,4.6,3.0,WSHDZ,,1.0,in,,1.0,,,amazon,True
"Elecder D18 True Wireless Earbuds Bluetooth 5.0 Headphones in Ear with Microphone Headset, Noise Cancelling CVC 8.0, IPX7 Waterproof, Charging Case Apt-X Deep Bass Earphones for Workout, Running",29.99,4.4,153.0,ELECDER,,1.0,in,,0.0,,resist,amazon,True
Bluetooth Earbuds Wireless Headphones Touch Control Bluetooth Earphones Waterproof in Ear Noise Cancelling Headphones with Microphone HiFi Stereo Wireless Earphones for Sport White,36.99,,,N/D,,1.0,over,20.0,1.0,,,amazon,
Cute Rainbow Unicorn Earbuds/Headphones with Adorable Unicorn Earbud Case Gift Set for Girls,,3.9,21.0,Funabaloo,,0.0,in,,1.0,,,amazon,False
"KZ ZS10 Pro Metal Headset 4BA+1DD Hybrid 10 Units HiFi Bass Earbuds in Ear Monitor Headphones Sport Noise Cancelling Earphones (with Mic, Blue)",,4.7,119.0,JR,,0.0,in,,0.0,,,amazon,True
"Sontinh CoolBuds True Wireless Earbuds, Bluetooth 5.0 Earphones with 66FT Range & Mini Case, TWS Stereo Headphones with 20H Playtime, Total Bluetooth Earbuds with IPX5 Waterproof Red",,3.6,44.0,SONTINH,,1.0,in,,0.0,,,amazon,False
"Wireless Earbuds, ERUN Bluetooth Earbuds in-Ear with Charging Case Easy-Pairing Stereo Calls/Built-in Mic 18H Playtime for iPhone/Samsung/Android-Black",,4.5,255.0,ERUN,,1.0,in,15.0,1.0,,resist,amazon,True
"AUKEY Wireless Headphones, Key Series B80 Bluetooth 5 Earbuds with Hybrid Driver System, High Fidelity Sound, aptX Low Latency, IPX6 Water-Resistance, USB-C Charging, 8h Playtime and in-line Mic",59.99,4.3,33.0,AUKEY,,1.0,in,,1.0,,proof,amazon,True
Monster Beats By Dr Dre Ibeats in Ear Headphones Earphones Black - (Supplied with no retail packaging),,3.7,941.0,Beats,IBEATS14,0.0,in,22.0,1.0,,,amazon,False
"True Wireless Earbuds Cordless in-Ear Bluetooth 5.0 Headphones with USB-C Quick Charge, IPX7 Waterproof TWS Portable Sport Earphones Deep Bass Stereo, Touch Control, Hands Free Call Mic for Running",,4.0,86.0,Choosice,,1.0,in,,0.0,,,amazon,True
Razer Hammerhead True Wireless Bluetooth Gaming Earbuds: 60ms Low-Latency - IPX4 Water Resistant - Bluetooth 5.0 Auto Pairing - Touch Enabled - 13mm Drivers - Classic Black,99.99,4.2,1839.0,Razer,Hammerhead True Wireless,1.0,in,,0.0,,,amazon,True
"Kruta Bluetooth 5.0 True Wireless Earbuds Touch Control, Deep Bass HiFi Stereo Bluetooth Headphones IPX7 Waterproof in-Ear Earphones Built-in Mic 20H Playtime with Charging Case (Black)",17.99,4.0,135.0,Kruta,,1.0,in,48.0,0.0,,,amazon,True
HQMAX Warhammer Earbuds with Microphone- Long-Lasting Wired Earbuds - Innovative: in-Ear with Memory Foam -Earphones with Mic and 3.5mm Jack - New 2020 Version(Black),19.99,4.3,404.0,HQMAX,,0.0,in,,0.0,,,amazon,True
Samsung USB Type-C Earphones EO-IC100BBEGWW Black (White),29.99,4.1,59.0,SAMSUNG,,0.0,in,,0.0,,,amazon,True
"Glazata Wireless Bluetooth Headset Earpiece with Mic, 30-hrs Talking Time Stereo A2DP Hands-Free in-Ear Headphone for iPhone Samsung Cell Phone, Driver/Trucker",,4.0,802.0,Glazata,EC200,0.0,in,12.0,1.0,cancel,proof,amazon,True
"JustJamz Dot Headphones Black Basic in-Ear Earbud Headphones 3.5 MM for Apple Android Laptop PC Mac Ideal for Students Kids Classroom, 10 Pack",9.99,3.4,46.0,JustJamz,,0.0,in,8.0,1.0,,proof,amazon,False
Philips SHE3590BK/28 In-Ear Headphones (Black),6.99,4.2,865.0,PHILIPS,SHE3590BK/28,0.0,in,,1.0,isolate,,amazon,True
Sennheiser Momentum True Wireless in-Ear Headphones (M3IETW/Black),189.0,3.8,1711.0,Sennheiser,Sennheiser Momentum True Wireless in-Ear Headphones (M3IETW/Black),1.0,in,28.0,1.0,cancel,,amazon,False
"Stylish Wireless Earbuds with Mic, Neckband Sport Headphones, Stereo Bluetooth Earphones with Fast Charging & Microphones, Wireless Earphones with 12-Hour Playtime, Ergonomic Design, ESD6001B",59.99,,,Omthing,,1.0,in,6.0,0.0,,proof,amazon,
Back Bay Audio AE-30 Black Bluetooth Wireless In-Ear Headphones,34.99,4.3,695.0,Back Bay Audio,1,1.0,in,,0.0,reduct,,amazon,True
iPhone Earbuds with Lightning Connector(Built-in Microphone & Volume Control) in-Ear Stereo Headphones Headset Compatible with iPhone 12/SE/11/X/7/7 Plus/8/8Plus -All iOS System[Apple MFi Certified],,4.6,1481.0,Level Black,,1.0,in,,1.0,,,amazon,True
"True Wireless Earbuds Bluetooth 5.0 Headphones, Sports in-Ear TWS Stereo Headset w/Mic Extra HIFI Bass IPX7 Waterproof,Instant Pairing 2000 mAh Battery Charging Case Noise Cancelling Earbuds Earphones",49.99,4.2,10.0,DLW,,1.0,in,,0.0,,,amazon,True
Tribit BTH91 Black USB Wireless In-Ear Headphones,35.99,4.4,473.0,Tribit,BTH91,1.0,in,,0.0,,,amazon,True
Lincang 2020 Newest True Wireless Earbuds Bluetooth 5.0 Headphones in-Ear Auto Pairing Earphones with Charging Case,29.0,,,Lincang,,1.0,in,,1.0,cancel,proof,amazon,
V-MODA Forza Metallo Wireless in-Ear Headphones - Gunmetal Black,110.0,3.4,231.0,V-MODA,Forza Metallo Wireless,1.0,in,100.0,1.0,,proof,amazon,False
"FiiO FH7 5-Drive (1DD + 4BAs) Hybrid in-Ear Earphones/Headphones with DIY Sound Filters,High Fidelity for Smartphones/PC/Tablet (Black) (Renewed)",399.99,5.0,1.0,FiiO,,1.0,in,,1.0,,resist,amazon,True
GRAPHICS & MORE Harry Potter Draco Cute Chibi Character Novelty in-Ear Earbud Headphones,,,,GRAPHICS & MORE,,1.0,in,7.0,1.0,cancel,proof,amazon,
"Wireless Earbuds Bluetooth Headphones 5.0 with LED Torch, IPX7 Waterproof Sport Headphones with Mic/120 Hrs/HD HiFi Stereo/Immersive Deep Bass/Touch Control/Noise Cancellation for iPhone/Android",,4.4,5.0,Mingese,,1.0,in,,1.0,isolate,,amazon,True
Tribit BTH92 Black Bluetooth Wireless In-Ear Headphones,39.99,4.4,691.0,Tribit,BTH92,1.0,in,8.0,1.0,,,amazon,True
Riversong Stream P Sports Wireless Earphones - Noise Isolating in-Ear Headphones - Clear Sound with Built-in Microphone - Bluetooth Pairing with iOS/Android Devices etc. (Black),15.4,5.0,1.0,BLUE BEAT DIGITAL,,1.0,in,18.0,1.0,cancel,,amazon,True
PowerPro Sport Wireless Earbuds - [Upgraded] Powerbeats Pro Style Bluetooth 5.0 Headphones True Wireless IPX7 Waterproof 50H Playtime in-Ear Stereo Earphones with Charging Case for Running Workout Gym,19.99,4.2,40.0,ALZN,,1.0,in,,1.0,cancel,,amazon,True
"Oarie Wired-Headphones Microphone-Earphones Portable-Earbuds 3.5mm Stereo in-Ear Plug - Compatible with iPhones, iPads, MP3 Players, Tablets and Laptops, (Silver)",,5.0,3.0,OARIE,,0.0,in,6.0,1.0,cancel,,amazon,True
"ADSDIA Bluetooth Earpiece Running Headphones Wireless Earbuds,5.0 [Bass] HiFi Stereo in-Ear Earphones Headphones Bluetooth Headset w/Charging Case, Waterproof IPX7, Noise Cancelling Microphone",14.99,3.9,28.0,ADSDIA,,1.0,in,120.0,1.0,,proof,amazon,False
"Mpow Active Noise Cancelling Headphones with Mic, Stereo Wired in Ear Headphones, 20 Hours ANC Playtime Earphones with Awareness Monitor Mode, Portable 3.5mm Jack Earbuds for iOS/Android/Tablet",27.98,4.0,34.0,Mpow,,1.0,in,70.0,1.0,cancel,,amazon,True
"Bluetooth Earbuds Wireless Stereo Sports Headphones, in-Ear Bluetooth TWS with Microphone, 3-6H Playback time IPX5 Waterproof and Noise Reduction Headphones, Suitable for Android/iPhone/Huawei",20.99,3.7,9.0,LHBD,,1.0,in,6.0,0.0,,,amazon,False
"Wireless Earbuds Bluetooth 5.0 Headphones, 120H Playtime Deep Bass Stereo Sound Earbuds with Microphone, IPX8 Waterproof Headphones with Charging Case for Sports",29.98,3.9,8317.0,EDYELL,,1.0,in,240.0,1.0,,,amazon,False
Bluetooth Earpiece Mini Earbuds Wireless Headphone Stealth in Ear Earphone Handsfree Calls Noise Cancelling Headset with Microphone Compatible with Cell Phone Android iOS iPhone Samsung LG Tablets,14.99,3.3,3.0,TOPEPOP,,1.0,in,35.0,1.0,,,amazon,False
"Wired Earbuds with Microphone, Overtime in-Ear Headphones with Pure Sound, Ear Buds with Mic, Earphones for iPhone 6/6s Plus/5s/SE, Galaxy, Android Smartphones, Tablets - Black",7.99,3.9,154.0,Overtime,,0.0,in,,1.0,isolate,,amazon,False
